URL,Label
yoghurtmedia.co.uk/wp-content/themes/twentyeleven/images/headers/banne/6ec0c11618806d78a802c73a92c8381f/,bad
www.pactum-jongerenraad.org/forum/Smileys/bankofamerica.com/index.html,bad
paypal.com.cgi.bin.webscr.cmd.flow.session.lohzumu98pjkwkwudgtj3ie6btlub.online775885d80a13c0db1f8e263663d3faee8d43b1bb6ca3ufquez.login.efzg5epalogin.asafguven.com/fc76d18671759f5088cdfbfbb36055f6/home.htm,bad
beutycenter.co.il/img/paypal.com/p/webscr.htm?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8,bad
paypal.com.cgi.bin.webscr.cmd.flow.session.lohzumu98pjkwkwudgtj3ie6btlub.online775885d80a13c0db1f8e263663d3faee8d43b1bb6ca3ufquez.login.efzg5epalogin.asafguven.com/56b74df40b8c7324b6553bc1cb54f28c/home.htm,bad
paypal.com.cgi.bin.webscr.cmd.flow.session.lohzumu98pjkwkwudgtj3ie6btlub.online775885d80a13c0db1f8e263663d3faee8d43b1bb6ca3ufquez.login.efzg5epalogin.asafguven.com/8318ec4ed34c8d4a813133d4bddf149f/home.htm,bad
paypal.com.cgi.bin.webscr.cmd.flow.session.lohzumu98pjkwkwudgtj3ie6btlub.online775885d80a13c0db1f8e263663d3faee8d43b1bb6ca3ufquez.login.efzg5epalogin.asafguven.com/24b9fde16b1fb4581030731f77d47e1f/home.htm,bad
www.shawnebrown.com/blog-test/wp-content/plugins/akismet/5090181873/535235035/,bad
kuhrsinholland.com/PAOAPL/secure-code74/home/85af031b5e75fd362646fd0ba1a4ba2e/,bad
kuhrsinholland.com/PAOAPL/secure-code116/home/32582284c5d7e0e9f9f20ca02f45f866/,bad
kuhrsinholland.com/PAOAPL/secure-code2/home/e375009fb28b7190115447a9eb30a491/,bad
kuhrsinholland.com/PAOAPL/secure-code54/home/40b24507ade86c6b6f77caf9b654ea3e/,bad
kuhrsinholland.com/PAOAPL/secure-code52/home/e5a4280af489aaca61e349c0356b2f04/,bad
kuhrsinholland.com/PAOAPL/secure-code69/home/2d38ffe348e866dcbb2f858777fde378/error.htm,bad
www.paypal-login.de/login/29340/index.php,bad
www.dhl-paketempfang.de/login/46880/index.php,bad
www.paypal-eu.de/login/49239/index.php,bad
www.paypal-login.de/login/19080/index.php,bad
www.paypal-login.de/login/80083/index.php,bad
ibh.co.kr/zeroboard//data/ebay.comm/sq1/sq/index.php,bad
'www.zjxedu.com/Images/index.htm?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;amp;app=com-d3',bad
pcdelisi.net/security/security/login.php,bad
gargamela.com/paypal.com.us.cgi-bin-webscr-cmd.login-submit-dispatch.74fghghs68g484iky4mn86we8r46d4h38df4b83m48hg3ui4ty84s83f4xcbjh/webscr.htm,bad
www.efectoespejo.com/wp-content/themes/city/css/error_login.html,bad
www.moncler--fr.com/,bad
www.siteofficielmonclerr.com/,bad
bit.ly/Oyf1Wg,bad
www.weddingchauffeur.com.au/wp-content/uploads/2011/11/apple/apple.htm,bad
'www.biaobang.cn/js/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;amp;app=com-d3',bad
item.taobao.com.dzzti.tk/auction/item_detail_67.htm.asp?ai=4,bad
jan-phillipp.de/wordpress/wp-content/plugins/4623317048/843540354/,bad
'home.comcast.net/~lucinda.peterson?login=doneSuccesswarrning9&amp;&amp;us.mg5.mail.yahoo.com/neo/launch?.rand=cdpm5tab2p8q5\%20home.comcast.net/~lucinda.peterson/?login=doneSuccesswarrning9&amp;&amp;us.mg5.mail.yahoo.com/neo/launch?.rand=cdpm5tab2p8q5\%20home.comcast.net/favicon.ico\%20citgroup.vn/.login/yahoo/index.php?login=doneSuccesswarrning9&amp;&amp;us.mg5.mail.yahoo.com/neo/launch?.rand=cdpm5tab2p8q5\%20home.comcast.net/site/error/error_404.html\%20citgroup.vn/.login/yahoo/favicon.ico\%20citgroup.vn/.login/yahoo/index.php?login=doneSuccesswarrning9',bad
'www.bavariantreasures.com/~hailagra/signin/enter_login.php\%3Fsession=NWFlNgcGAAYEVgEEB10OBFdWU1dXVgdVVFJRAwMGVlIHAABSAAEEUQ.html',bad
'www.atlanticiboffshoreservices.com/~hailagra/signin/enter_login.php\%3Fsession=NWFlNgcGAAYEVgEEB10OBFdWU1dXVgdVVFJRAwMGVlIHAABSAAEEUQ.html',bad
'www.dacristotal.com/~hailagra/signin/enter_login.php\%3Fsession=NWFlNgcGAAYEVgEEB10OBFdWU1dXVgdVVFJRAwMGVlIHAABSAAEEUQ.html',bad
'www.luckyscissor.com/~hailagra/signin/enter_login.php\%3Fsession=NWFlNgcGAAYEVgEEB10OBFdWU1dXVgdVVFJRAwMGVlIHAABSAAEEUQ.html',bad
'www.nlpinschool.com/~hailagra/signin/enter_login.php\%3Fsession=NWFlNgcGAAYEVgEEB10OBFdWU1dXVgdVVFJRAwMGVlIHAABSAAEEUQ.html',bad
'www.globalemb.com/~hailagra/signin/enter_login.php\%3Fsession=NWFlNgcGAAYEVgEEB10OBFdWU1dXVgdVVFJRAwMGVlIHAABSAAEEUQ.html',bad
'www.digitizingemporium.com/~hailagra/signin/enter_login.php\%3Fsession=NWFlNgcGAAYEVgEEB10OBFdWU1dXVgdVVFJRAwMGVlIHAABSAAEEUQ.html',bad
'www.kdaochsrwa.com/~hailagra/signin/enter_login.php\%3Fsession=NWFlNgcGAAYEVgEEB10OBFdWU1dXVgdVVFJRAwMGVlIHAABSAAEEUQ.html',bad
'www.zuhrafinternational.com/~hailagra/signin/enter_login.php\%3Fsession=NWFlNgcGAAYEVgEEB10OBFdWU1dXVgdVVFJRAwMGVlIHAABSAAEEUQ.html',bad
'www.os-logics.com/~hailagra/signin/enter_login.php\%3Fsession=NWFlNgcGAAYEVgEEB10OBFdWU1dXVgdVVFJRAwMGVlIHAABSAAEEUQ.html',bad
'www.digitndesign.com/~hailagra/signin/enter_login.php\%3Fsession=NWFlNgcGAAYEVgEEB10OBFdWU1dXVgdVVFJRAwMGVlIHAABSAAEEUQ.html',bad
'www.dentallord.com/~hailagra/signin/enter_login.php\%3Fsession=NWFlNgcGAAYEVgEEB10OBFdWU1dXVgdVVFJRAwMGVlIHAABSAAEEUQ.html',bad
'www.blueshiperocean.com/~hailagra/signin/enter_login.php\%3Fsession=NWFlNgcGAAYEVgEEB10OBFdWU1dXVgdVVFJRAwMGVlIHAABSAAEEUQ.html',bad
'www.maplincommunications.com/~hailagra/signin/enter_login.php\%3Fsession=NWFlNgcGAAYEVgEEB10OBFdWU1dXVgdVVFJRAwMGVlIHAABSAAEEUQ.html',bad
'www.alfahad-ups.com/~hailagra/signin/enter_login.php\%3Fsession=NWFlNgcGAAYEVgEEB10OBFdWU1dXVgdVVFJRAwMGVlIHAABSAAEEUQ.html',bad
'megafast.hitbiz.net/~hailagra/signin/enter_login.php\%3Fsession=NWFlNgcGAAYEVgEEB10OBFdWU1dXVgdVVFJRAwMGVlIHAABSAAEEUQ.html',bad
'www.bropro-ind.com/~hailagra/signin/enter_login.php\%3Fsession=NWFlNgcGAAYEVgEEB10OBFdWU1dXVgdVVFJRAwMGVlIHAABSAAEEUQ.html',bad
us.battle.net.ok.wwweb.asia/,bad
us.battle.net.ok.qqweb.asia/,bad
www.304050.com/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index,bad
xxggzs.com/filmimg/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index,bad
us.battle.net.ok.qe-rs.com/login/en/login.html?amp;app=wam&amp;amp;eor=0&amp;amp;ref=https:battle.net/account/&amp;app=bam,bad
suffsfurniture.com/tmp/reward/amexcoded/amexupdate/new/amex/,bad
tharts.net/images/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;amp;app=com-d3,bad
secure.runescape.com.m-forumslogins.tk/m=forum/forums.ws?154=929&amp;166=2147483420,bad
secure.runescape.com.m-forumslogins.tk/m=weblogin/loginform.ws?mod=forum&ssl=0&dest=2147483420,bad
secure.runescape.com.m-forumslogins.tk/m=weblogin/loginform.ws?mod=forum&amp;ssl=0&amp;dest=2147483420,bad
'BarclaycardUS.DREAM.Epsilon.com/110f65348layfousibsnjy4aaaaaaafst6rlcx2iatyyaaaaa/C?T=AQFsX2luZGV4AQFwcm9maWxlX2lkATM3NDYwMDc5MAF6aXBfY29kZQEBX1dBVkVfSURfATczNjY5MDMzNAFfUExJU1RfSURfATY4OTc1NDM4AUJSQU5EAVZBTQFnX2luZGV4AQFlbWFpbF9hZGRyAXJlZ0Bta3N5cy5jb20BX1NDSERfVE1fATIwMTIxMDEzMjA1OTU2AXByb2ZpbGVfa2V5ATIxNzE3MDgxOA\%3D\%3D&9e+m5//+pFu7tGUFHpoN8A',bad
pamirinvest.tj/en/components/com_content/models/sec-fr/Processing.php?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43653fa56b059c8dcba039ae34bf3395b33f3fa56b059c8dcba039ae34bf3395b33f,bad
shardara-rovd.kz/secure_paypal?406-2394-2535-1306-2889=file&amp;m=download&amp;key=43f001b221ce0ad9c8a902154aaf203c,bad
intra.simonet.com.br/imagens/tmp/bbbkp/,bad
intra.simonet.com.br/imagens/tmp/bbbkp/novocliente.htm,bad
intra.simonet.com.br/imagens/tmp/bbbkp/clientetam.htm,bad
www.tamfidelidade.ec.cx/,bad
ibh.co.kr/zeroboard/data/ebay.comm/sq1/sq/index.php,bad
suffsfurniture.com/tmp/reward/amexcoded/amexupdate/paid/amex/logon.php?request_type=LogonHandler&amp;Face=en_US&amp;inav=iNavLnkLog,bad
citionlineservice.com/1.royalbank.com/login.php,bad
indstrengthmail.co.uk/concept/direct_script.php,bad
promocaovidaouroelovantagens.comoj.com/sucesso/index.html,bad
'tharts.net/images/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;amp;app=com-d3',bad
home.microsoftonline.com.greenturtlekids.com/WebMail_Server/webmail.htm,bad
www.veesparks.com.au/logs/login.jsp.htm,bad
www.re-store.org/images/stories/signin.ebay.co.uk-ws-eBayISAPI.dll32SignInUsingSSL1pUserIdpartnerId2siteid3ruhttp32A2F2Fmy-ebay-co-uk2Fws2FeBayISAPI3dll3FMyEb3ay22hd73d3xuk5j69J82Fe1rdfsa3eba33x.html,bad
mail.tempremio.com/,bad
cielo.tempremio.com/,bad
embalartes.com.br/administrator/components/com_admin/redir/promo.php,bad
www.embalartes.com.br/administrator/components/com_admin/redir/promo.php,bad
secure.runescape.com.m-weblognis.tk/m=sof_spins/freespins.ws?offer=MGF4OTg2cTMyeGEzeDVycnQy,bad
ok.wwmsn.asia/login/en/login.html,bad
www.qdking.com/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;amp;app=com-d3,bad
www.dgsryh.com/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;amp;amp;app=com-d3,bad
www.hx51.com/JS/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;amp;app=com-d3,bad
www.cpiano.com/js/?amp;app=com-d3&amp;amp;amp;us.battle.net/login/en/?ref=us.battle.net/d3/en/index,bad
ok.ssok.asia/login/en/index.htm,bad
eu.diablo.net.ms.sy-login.in/login.html?&amp;amp;amp;app=wam,bad
eu.diablo.net.ca.ym-login.in/login.html?app&amp;amp;amp;eor=0&amp;amp;amp;ref=worldofwarcraft.com/account/&amp;amp;amp;app=wam,bad
www.austinpcc.org/scripts/tinymce/jscripts/tiny_mce/plugins/filemanager/files/templates/cgi-bin/ebe950152faa62384c77d11d658e5112/webscr.htm,bad
entretecno.cl/includes/facte/d66d798f8546172f3ded6356d1e445bb/webscr.php?dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5&amp;amp;amp;cmd=_login-run,bad
paypal.co.uk.webscr.login.submit.bikeamigos.com.br/uk/cgi-bin/70965cad74f6ad9335e29e83adafb635/uk.htm?cmd=_login&amp;dispatch=5885d80a13c0db1f8e263663d3faee8d4b3d02051cb2,bad
paypal.co.uk.webscr.login.submit.bikeamigos.com.br/uk/cgi-bin/70965cad74f6ad9335e29e83adafb635/,bad
paypal.co.uk.webscr.login.submit.bikeamigos.com.br/uk/cgi-bin/,bad
yoghurtmedia.co.uk/wp-content/themes/twentyeleven/images/headers/banne/427b1ea118c7448d6a51ea32d5c33a6e/,bad
www.enotecadellorologio.it//wp-content/hotmaill/index.htm,bad
bill-verizon.7billpay-aol.com/ForYourHome/MyAccount/Paymentddptionsaspx.html?session=n&amp;amp;goto=www22.verizon.com/ForYourHome/ebillpay/code/MyVerizon2/Code/PaymentOptionsaspx.htms.asp,bad
www.lesaem.org/dyn/news/documents/pd/www.paypal.fr/index.php?cmd=?cmd=_login&amp;amp;amp;dispatch=5885d80a13c0db1f8e263663d3faee8d4b3d02051cb40a5393d96fec50118c72,bad
'www.cpiano.com/js/?amp;app=com-d3&amp;amp;amp;us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex',bad
'www.hx51.com/JS/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;amp;app=com-d3',bad
lgo-hi.com/wp-content/themes/aperture/cache/remax/remax/,bad
www.cpiano.com/js/?amp;amp;app=com-d3&amp;amp;us.battle.net/login/en/?ref=us.battle.net/d3/en/index,bad
www.cpiano.com/js/?amp;amp;app=com-d3&amp;amp;amp;us.battle.net/login/en/?ref=us.battle.net/d3/en/index,bad
doiop.com/Documento_0000000976538975754246434,bad
'www.dgsryh.com/js/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;amp;amp;app=com-d3',bad
'www.qdking.com/js/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;amp;app=com-d3',bad
www.anshorisiregar.com/images/secure-code45/home/55c0ababbe3812bc509fe5658b1da4b2/,bad
garden-citybill.co.jp/05_company/img/nets/netsupdate.htm,bad
kuhrsinholland.com/PAOAPL/secure-code97/home/c5d16a2e9e4b7a500f30650f50c762de/,bad
www.anshorisiregar.com/images/secure-code18/home/1252a9eaadb49434c4d6c57b12abbbd1/,bad
thinhhungquang.com.vn/templates/main/id/299328830975046/one/,bad
'home.comcast.net/~lucinda.peterson?login=doneSuccesswarrning9&amp;amp;&amp;amp;us.mg5.mail.yahoo.com/neo/launch?.rand=cdpm5tab2p8q5\%20home.comcast.net/~lucinda.peterson/?login=doneSuccesswarrning9&amp;amp;&amp;amp;us.mg5.mail.yahoo.com/neo/launch?.rand=cdpm5tab2p8q5\%20home.comcast.net/favicon.ico\%20citgroup.vn/.login/yahoo/index.php?login=doneSuccesswarrning9&amp;amp;&amp;amp;us.mg5.mail.yahoo.com/neo/launch?.rand=cdpm5tab2p8q5\%20home.comcast.net/site/error/error_404.html\%20citgroup.vn/.login/yahoo/favicon.ico\%20citgroup.vn/.login/yahoo/index.php?login=doneSuccesswarrning9',bad
'home.comcast.net/~lucinda.peterson/?login=doneSuccesswarrning9&amp;amp;&amp;amp;us.mg5.mail.yahoo.com/neo/launch?.rand=cdpm5tab2p8q5\%20home.comcast.net/~lucinda.peterson/?login=doneSuccesswarrning9&amp;amp;&amp;amp;us.mg5.mail.yahoo.com/neo/launch?.rand=cdpm5tab2p8q5\%20home.comcast.net/favicon.ico\%20citgroup.vn/.login/yahoo/index.php?login=doneSuccesswarrning9&amp;amp;&amp;amp;us.mg5.mail.yahoo.com/neo/launch?.rand=cdpm5tab2p8q5\%20home.comcast.net/site/error/error_404.html\%20citgroup.vn/.login/yahoo/favicon.ico\%20citgroup.vn/.login/yahoo/index.php?login=doneSuccesswarrning9',bad
www.mygold.cc/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,bad
www.lygcyts.com/images/,bad
www.austinpcc.org/scripts/tinymce/jscripts/tiny_mce/plugins/filemanager/files/templates/cgi-bin/ad631cbc1a28ac9d6eac381dc253009c/webscr.htm?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8,bad
www.austinpcc.org/scripts/tinymce/jscripts/tiny_mce/plugins/filemanager/files/templates/cgi-bin/a0dddbfc7f81f619cb20fc5050f7f7cd/webscr.htm?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8,bad
www.austinpcc.org/scripts/tinymce/jscripts/tiny_mce/plugins/filemanager/files/templates/cgi-bin/35684df746ec404fde53df581d7e816b/Confirm.php?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8,bad
www.austinpcc.org/scripts/tinymce/jscripts/tiny_mce/plugins/filemanager/files/templates/cgi-bin/79bfae4bcbcecbba877f3a4322e97d29/Confirm.php?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8,bad
www.austinpcc.org/scripts/tinymce/jscripts/tiny_mce/plugins/filemanager/files/templates/cgi-bin/b01ec60399ebefa974f623f515ae7211/webscr.htm?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8,bad
www.austinpcc.org/scripts/tinymce/jscripts/tiny_mce/plugins/filemanager/files/templates/cgi-bin/431f302d0b1a6497c88fe6153dac2788/processing.htm,bad
www.austinpcc.org/scripts/tinymce/jscripts/tiny_mce/plugins/filemanager/files/templates/cgi-bin/11aad1cba5503c0fa8e9fb9b07f43e49/webscr.htm?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8,bad
www.austinpcc.org/scripts/tinymce/jscripts/tiny_mce/plugins/filemanager/files/templates/cgi-bin/67d6f024987aac9446c3b25c1d61a8aa/Confirm.php?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8,bad
www.austinpcc.org/scripts/tinymce/jscripts/tiny_mce/plugins/filemanager/files/templates/cgi-bin/bd6defb2842becdc5588ebfe0bdbcca5/webscr.htm?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8,bad
www.austinpcc.org/scripts/tinymce/jscripts/tiny_mce/plugins/filemanager/files/templates/cgi-bin/b07b7a0cceed91df8caf57e2266fc675/webscr.htm?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8,bad
ok.ppok.asia/login/en/index.htm,bad
infroeh.addr.com/xy71scde/webscr_prim.php?aW5mcm9laC5hZGRyLmNvbQ==uhsdsusu5485757kUJHNN546221oPLKj988777AOP784MTM1MDA1NzgzOQ==,bad
infroeh.addr.com/xy71scde/webscr_prim.php?aW5mcm9laC5hZGRyLmNvbQ==uhsdsusu5485757kUJHNN546221oPLKj988777AOP784MTM1MDA1Njc2NQ==,bad
infroeh.addr.com/xy71scde/webscr_prim.php?aW5mcm9laC5hZGRyLmNvbQ==uhsdsusu5485757kUJHNN546221oPLKj988777AOP784MTM1MDA1NzgzOQ=,bad
reductiobncoup.com/05b850d360b07031bc33947ef778a2c9,bad
reductiobncoup.com/05b850d360b07031bc33947ef778a2c9/,bad
infroeh.addr.com/xy71scde/webscr_prim.php?aW5mcm9laC5hZGRyLmNvbQ==uhsdsusu5485757kUJHNN546221oPLKj988777AOP784MTM1MDA1Njc2NQ=,bad
infroeh.addr.com/xy71scde/webscr_prim.php?aW5mcm9laC5hZGRyLmNvbQ==uhsdsusu5485757kUJHNN546221oPLKj988777AOP784MTM1MDA1NTU4NQ==,bad
infroeh.addr.com/xy71scde/webscr_prim.php?aW5mcm9laC5hZGRyLmNvbQ==uhsdsusu5485757kUJHNN546221oPLKj988777AOP784MTM1MDA1NTU4NQ=,bad
us.diablo.com.zh-nol.in/login.html?app=wam,bad
www.cnwaxpd.com/js/?app=com-d3,bad
www.cnwaxpd.com/js/?amp,bad
www.304050.com/js/?amp,bad
constructoravym.cl/includes/bin/6ce319cfaf3d878b17dcae41ba066ea9/webscr.php?cmd=_login-run,bad
constructoravym.cl/includes/bin/0648de4a3a1ad25446476d9e059a85b3/webscr.php?cmd=_login-run,bad
www.mmff-scut.com/images/?ref=us.battle.net/d3/en/index,bad
www.mmff-scut.com/images/?amp,bad
www.sevkon.net/js/?amp,bad
www.sevkon.net/js/?ref=us.battle.net/d3/en/index,bad
www.hkanson.com/images/?ref=us.battle.net/d3/en/index,bad
www.hkanson.com/images/?amp,bad
heyeetechnology.org/visa/sample/Samples.htm,bad
www.harquivo.com.br/,bad
harquivo.com.br/,bad
medianet.yartel.ru/dou/dou3/images/smilies/autentica/autentica.php,bad
www.hsqxx.com/js/?amp;us.battle.net/login/en/?ref=http/::us.battle.net:d3:en:index&amp;amp;app=com-d3,bad
'www.mygold.cc/js/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3',bad
www.cadastreseprograma.com.br/index.php,bad
www.cadastreseprograma.com.br/,bad
drukarnie24.pl/templates/beez/html/mod_poll/ps/www.bradesco.com.br/,bad
ferforjecelikkapi.com/login/login/,bad
"'www.addtoany.com/add_to/yahoo_bookmarks?linkurl=newsletter.postbank.de/public/read_message.jsp?publicread=true&amp;mid=401175991&amp;linkname=Abl\%C3\%B6sung\%20der\%20Kontonummer,\%20Bankleitzahl\%20in\%2016\%20Monaten!'",bad
maxkz.com/92270a5e229e551bdbd872eaaf75cb67/login.html,bad
www.cis-fouras.org/images/stories/fruit/halifax.co.uk/halifax.co.uk.htm,bad
eacc.co/i/paypol-renew.com.login.54s5d48960qq14a2a1s0d5d8a12s0d5a8g6h0/log/secure-code173/security/login.php,bad
eacc.co/i/paypol-renew.com.login.54s5d48960qq14a2a1s0d5d8a12s0d5a8g6h0/log/secure-code165/security/login.php,bad
sycoticdesigns.com/wp-content/onlinepay.zip/onlinepay.zip/onlinepaynet/index.htm,bad
eacc.co/i/paypol-renew.com.login.54s5d48960qq14a2a1s0d5d8a12s0d5a8g6h0/log/secure-code160/security/login.php,bad
eacc.co/i/paypol-renew.com.login.54s5d48960qq14a2a1s0d5d8a12s0d5a8g6h0/log/secure-code350/security/login.php,bad
eacc.co/i/paypol-renew.com.login.54s5d48960qq14a2a1s0d5d8a12s0d5a8g6h0/log/secure-code76/security/login.php,bad
eacc.co/i/paypol-renew.com.login.54s5d48960qq14a2a1s0d5d8a12s0d5a8g6h0/log/secure-code352/security/login.php,bad
aradtg.ir/paypal.co.info.com.nz.au/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5fa7a8f6da5f49de4990b8666428af693fa7a8f6da5f49de4990b8666428af693,bad
www.cmu1h.com/dll/index.htm?amp;app=com-d&amp;us.battle.net/login/en/?ref=us.battle.net/d3/en/index,bad
us.battle.net.ok.iiweb.asia/login/en/login.html?app=wam&amp;ref=www.battle.net/account/&amp;eor=0&amp;app=bam,bad
entretecno.cl/includes/facte/d66d798f8546172f3ded6356d1e445bb/webscr.php?dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5&cmd=_login-run,bad
unitedmachinerybiz.com/damar/login/,bad
unitedmachinerybiz.com/damar/login/Processing.htm?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365f9d4c30829e4a7c6b144c69848de7ce7f9d4c30829e4a7c6b144c69848de7ce7,bad
freakfunda.com/www.paypal.com/login.htm,bad
lesmacaronsdebastien.com/images/7128837409/143493053/,bad
lesitedupacs.com/images/5091795443/793540354/,bad
yardimli.net/engine/index.php?allegro.pl/&amp;bmw-x5-3-0d-kamera-comforty-logic7-pl.html,bad
entretecno.cl/includes/facte/d66d798f8546172f3ded6356d1e445bb/webscr.php?dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5&amp;cmd=_login-run,bad
us.battle.net.ok.ttweb.asia/login/en/login.html?app=wam&ref=www.battle.net/account/&eor=0&app=bam,bad
us.battle.net.ok.wwweb.asia/login/en/login.html?app=wam&ref=www.battle.net/account/&eor=0&app=bam,bad
us.battle.net.ok.qw-rs.com/login/en/login.html?app=bam&eor=0&ref=battle.net/account/&app=wam,bad
www.ccswy.com/css/?us.battle.net/login/en/?ref=http/::us.battle.net:d3:en:index&amp;app=com-d3,bad
getir.net/r8h7,bad
eu.diablo.net.ca.ym-login.in/login.html?app&amp;eor=0&amp;ref=worldofwarcraft.com/account/&amp;app=wam,bad
www.ccswy.com/css/?app=com-d3&amp;us.battle.net/login/en/?ref=us.battle.net/d3/en/index,bad
www.royal-homes.co.uk/images/stories/P8/login.htm,bad
www.zipgospel.net/form.asp.htm,bad
www.ccswy.com/css/?app=com-d3&amp;us.battle.net/login/en/?ref=http/::us.battle.net:d3:en:index,bad
eu.diablo.net.ms.sy-login.in/login.html?&amp;app=wam,bad
spaingolf.ru/migi.php,bad
truc-haminh.com/images/,bad
us.battle.net.ok.qqweb.asia/login/en/login.html?app=bam&eor=0&ref=www.battle.net/account/&app=wam,bad
us.battle.net.ok.qw-rs.com/login/en/login.html?app=bam&app=wam&eor=0&ref=battle.net/account,bad
us.battle.net.ok.wwweb.asia/login/en/login.html?app=wam&amp;ref=www.battle.net/account/&amp;eor=0&amp;app=bam,bad
us.battle.net.ok.qe-rs.com/login/en/login.html?app=bam&eor=0&ref=https:battle.net/account/&app=wam,bad
us.battle.net.ok.qe-rs.com/login/en/login.html?app=bam&app=wam&eor=0&ref=battle.net/account,bad
us.battle.net.ok.qe-rs.com/login/en/login.html?app=bam&app=wam&eor=0&ref=https:battle.net/account,bad
us.battle.net.ok.qqweb.asia/login/en/login.html?app=bam&app=wam&eor=0&ref=www.battle.net/account,bad
paypal.com.cgi.bin.webscr.cmd.flow.session.lohzumu98pjkwkwudgtj3ie6btlub.online775885d80a13c0db1f8e263663d3faee8d43b1bb6ca3ufquez.login.efzg5epalogin.evolutioncanada.ca/cmd=_login-submit&dispatch=5885d80a13c0db1fb69470a13c0db1f1ff80d546411d7f8a8350c132/,bad
us.battle.net.ok.ttweb.asia/login/en/login.html?app=wam&amp;ref=www.battle.net/account/&amp;eor=0&amp;app=bam,bad
v015272.home.net.pl/grafika/promo/?/tarfe/bune/fac/treaba/,bad
valerabetzaira.goodluckwith.us/valerabeth/fans.php,bad
us.battle.net.ok.qw-rs.com/login/en/login.html?app=bam&amp;eor=0&amp;ref=battle.net/account/&amp;app=wam,bad
us.battle.net.ok.qw-rs.com/login/en/login.html?app=bam&amp;app=wam&amp;eor=0&amp;ref=battle.net/account,bad
www.paypal-eu.de/login/69673/index.php,bad
mariachisadomicilio.cl/images/ben/01ccb5def9db4f9ad47533e195a93db7/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,bad
us.battle.net.ok.qqweb.asia/login/en/login.html?app=bam&amp;eor=0&amp;ref=www.battle.net/account/&amp;app=wam,bad
